id,X,Y
"1097",517495.941239895,1437891.72824415
"1098",517495.941239895,1436241.72824415
"1099",517495.941239895,1434591.72824415
"1100",517495.941239895,1432941.72824415
"1101",517495.941239895,1431291.72824415
"1102",517495.941239895,1429641.72824415
"1103",517495.941239895,1427991.72824415
"1104",517495.941239895,1426341.72824415
"1105",517495.941239895,1424691.72824415
"1106",517495.941239895,1423041.72824415
"1107",517495.941239895,1421391.72824415
"1108",517495.941239895,1419741.72824415
"1109",517495.941239895,1418091.72824415
"1110",517495.941239895,1416441.72824415
"1111",517495.941239895,1414791.72824415
"1112",517495.941239895,1413141.72824415
"1113",517495.941239895,1411491.72824415
"1114",517495.941239895,1409841.72824415
"1115",517495.941239895,1408191.72824415
"1116",517495.941239895,1406541.72824415
"1117",517495.941239895,1404891.72824415
"1118",517495.941239895,1403241.72824415
"1126",518924.88315614,1448616.72824415
"1127",518924.88315614,1446966.72824415
"1128",518924.88315614,1445316.72824415
"1129",518924.88315614,1443666.72824415
"1130",518924.88315614,1442016.72824415
"1131",518924.88315614,1440366.72824415
"1132",518924.88315614,1438716.72824415
"1133",518924.88315614,1437066.72824415
"1134",518924.88315614,1435416.72824415
"1135",518924.88315614,1433766.72824415
"1136",518924.88315614,1432116.72824415
"1137",518924.88315614,1430466.72824415
"1138",518924.88315614,1428816.72824415
"1139",518924.88315614,1427166.72824415
"1140",518924.88315614,1425516.72824415
"1141",518924.88315614,1423866.72824415
"1142",518924.88315614,1422216.72824415
"1143",518924.88315614,1420566.72824415
"1144",518924.88315614,1418916.72824415
"1145",518924.88315614,1417266.72824415
"1146",518924.88315614,1415616.72824415
"1147",518924.88315614,1413966.72824415
"1148",518924.88315614,1412316.72824415
"1149",518924.88315614,1410666.72824415
"1150",518924.88315614,1409016.72824415
"1151",518924.88315614,1407366.72824415
"1152",518924.88315614,1405716.72824415
"1153",518924.88315614,1404066.72824415
"1154",518924.88315614,1402416.72824415
"1162",520353.825072384,1446141.72824415
"1163",520353.825072384,1444491.72824415
"1164",520353.825072384,1442841.72824415
"1165",520353.825072384,1441191.72824415
"1166",520353.825072384,1439541.72824415
"1167",520353.825072384,1437891.72824415
"1168",520353.825072384,1436241.72824415
"1169",520353.825072384,1434591.72824415
"1170",520353.825072384,1432941.72824415
"1171",520353.825072384,1431291.72824415
"1172",520353.825072384,1429641.72824415
"1173",520353.825072384,1427991.72824415
"1174",520353.825072384,1426341.72824415
"1175",520353.825072384,1424691.72824415
"1176",520353.825072384,1423041.72824415
"1177",520353.825072384,1421391.72824415
"1178",520353.825072384,1419741.72824415
"1179",520353.825072384,1418091.72824415
"1180",520353.825072384,1416441.72824415
"1181",520353.825072384,1414791.72824415
"1182",520353.825072384,1413141.72824415
"1183",520353.825072384,1411491.72824415
"1184",520353.825072384,1409841.72824415
"1185",520353.825072384,1408191.72824415
"1186",520353.825072384,1406541.72824415
"1187",520353.825072384,1404891.72824415
"1188",520353.825072384,1403241.72824415
"1197",521782.766988628,1446966.72824415
"1198",521782.766988628,1445316.72824415
"1199",521782.766988628,1443666.72824415
"1200",521782.766988628,1442016.72824415
"1201",521782.766988628,1440366.72824415
"1202",521782.766988628,1438716.72824415
"1203",521782.766988628,1437066.72824415
"1204",521782.766988628,1435416.72824415
"1205",521782.766988628,1433766.72824415
"1206",521782.766988628,1432116.72824415
"1207",521782.766988628,1430466.72824415
"1208",521782.766988628,1428816.72824415
"1209",521782.766988628,1427166.72824415
"1210",521782.766988628,1425516.72824415
"1211",521782.766988628,1423866.72824415
"1212",521782.766988628,1422216.72824415
"1213",521782.766988628,1420566.72824415
"1214",521782.766988628,1418916.72824415
"1215",521782.766988628,1417266.72824415
"1216",521782.766988628,1415616.72824415
"1217",521782.766988628,1413966.72824415
"1218",521782.766988628,1412316.72824415
"1219",521782.766988628,1410666.72824415
"1220",521782.766988628,1409016.72824415
"1221",521782.766988628,1407366.72824415
"1222",521782.766988628,1405716.72824415
"1223",521782.766988628,1404066.72824415
"1224",521782.766988628,1402416.72824415
"1232",523211.708904873,1446141.72824415
"1233",523211.708904873,1444491.72824415
"1234",523211.708904873,1442841.72824415
"1235",523211.708904873,1441191.72824415
"1236",523211.708904873,1439541.72824415
"1237",523211.708904873,1437891.72824415
"1238",523211.708904873,1436241.72824415
"1239",523211.708904873,1434591.72824415
"1240",523211.708904873,1432941.72824415
"1241",523211.708904873,1431291.72824415
"1242",523211.708904873,1429641.72824415
"1243",523211.708904873,1427991.72824415
"1244",523211.708904873,1426341.72824415
"1245",523211.708904873,1424691.72824415
"1246",523211.708904873,1423041.72824415
"1247",523211.708904873,1421391.72824415
"1248",523211.708904873,1419741.72824415
"1249",523211.708904873,1418091.72824415
"1250",523211.708904873,1416441.72824415
"1251",523211.708904873,1414791.72824415
"1252",523211.708904873,1413141.72824415
"1253",523211.708904873,1411491.72824415
"1254",523211.708904873,1409841.72824415
"1255",523211.708904873,1408191.72824415
"1256",523211.708904873,1406541.72824415
"1257",523211.708904873,1404891.72824415
"1258",523211.708904873,1403241.72824415
"1268",524640.650821117,1445316.72824415
"1269",524640.650821117,1443666.72824415
"1270",524640.650821117,1442016.72824415
"1271",524640.650821117,1440366.72824415
"1272",524640.650821117,1438716.72824415
"1273",524640.650821117,1437066.72824415
"1274",524640.650821117,1435416.72824415
"1275",524640.650821117,1433766.72824415
"1276",524640.650821117,1432116.72824415
"1277",524640.650821117,1430466.72824415
"1278",524640.650821117,1428816.72824415
"1279",524640.650821117,1427166.72824415
"1280",524640.650821117,1425516.72824415
"1281",524640.650821117,1423866.72824415
"1282",524640.650821117,1422216.72824415
"1283",524640.650821117,1420566.72824415
"1284",524640.650821117,1418916.72824415
"1285",524640.650821117,1417266.72824415
"1286",524640.650821117,1415616.72824415
"1287",524640.650821117,1413966.72824415
"1288",524640.650821117,1412316.72824415
"1289",524640.650821117,1410666.72824415
"1290",524640.650821117,1409016.72824415
"1291",524640.650821117,1407366.72824415
"1292",524640.650821117,1405716.72824415
"1293",524640.650821117,1404066.72824415
"1294",524640.650821117,1402416.72824415
"1303",526069.592737361,1444491.72824415
"1304",526069.592737361,1442841.72824415
"1305",526069.592737361,1441191.72824415
"1306",526069.592737361,1439541.72824415
"1307",526069.592737361,1437891.72824415
"1308",526069.592737361,1436241.72824415
"1309",526069.592737361,1434591.72824415
"1310",526069.592737361,1432941.72824415
"1311",526069.592737361,1431291.72824415
"1312",526069.592737361,1429641.72824415
"1313",526069.592737361,1427991.72824415
"1314",526069.592737361,1426341.72824415
"1315",526069.592737361,1424691.72824415
"1316",526069.592737361,1423041.72824415
"1317",526069.592737361,1421391.72824415
"1318",526069.592737361,1419741.72824415
"1319",526069.592737361,1418091.72824415
"1320",526069.592737361,1416441.72824415
"1321",526069.592737361,1414791.72824415
"1322",526069.592737361,1413141.72824415
"1323",526069.592737361,1411491.72824415
"1324",526069.592737361,1409841.72824415
"1325",526069.592737361,1408191.72824415
"1326",526069.592737361,1406541.72824415
"1327",526069.592737361,1404891.72824415
"1328",526069.592737361,1403241.72824415
"1353",527498.534653606,1420566.72824415
"1354",527498.534653606,1418916.72824415
"1355",527498.534653606,1417266.72824415
"1356",527498.534653606,1415616.72824415
"1357",527498.534653606,1413966.72824415
"1358",527498.534653606,1412316.72824415
"1359",527498.534653606,1410666.72824415
"1360",527498.534653606,1409016.72824415
"1361",527498.534653606,1407366.72824415
"1362",527498.534653606,1405716.72824415
"1363",527498.534653606,1404066.72824415
"1364",527498.534653606,1402416.72824415
"1397",528927.47656985,1404891.72824415
"1398",528927.47656985,1403241.72824415
