fid,LH,fid_2,id,left,top,right,bottom,geom_wkt
"1",1,348,348,485106.591138357296586,1404066.728244151687250,487011.847026683099102,1402416.728244151687250,"MultiPolygon (((120.86428277 12.68843126, 120.86866409 12.69589131, 120.87743509 12.69589576, 120.88182426 12.68844015, 120.87744267 12.68098031, 120.86867219 12.68097587, 120.86428277 12.68843126)))"
"1",1,349,349,485106.591138357296586,1402416.728244151687250,487011.847026683099102,1400766.728244151687250,"MultiPolygon (((120.86429111 12.67351581, 120.86867219 12.68097587, 120.87744267 12.68098031, 120.88183158 12.67352469, 120.87745024 12.66606484, 120.86868027 12.66606041, 120.86429111 12.67351581)))"
"1",1,366,366,486535.533054601633921,1432941.728244151687250,488440.788942927436437,1431291.728244151687250,"MultiPolygon (((120.87730484 12.94945582, 120.88169099 12.95691555, 120.89047104 12.95691964, 120.89486442 12.94946399, 120.890478 12.94200448, 120.88169847 12.94200039, 120.87730484 12.94945582)))"
"1",1,367,367,486535.533054601633921,1431291.728244151687250,488440.788942927436437,1429641.728244151687250,"MultiPolygon (((120.87731258 12.93454066, 120.88169847 12.94200039, 120.890478 12.94200448, 120.89487111 12.93454882, 120.89048495 12.9270893, 120.88170594 12.92708522, 120.87731258 12.93454066)))"
"1",1,368,368,486535.533054601633921,1429641.728244151687250,488440.788942927436437,1427991.728244151920080,"MultiPolygon (((120.8773203 12.91962548, 120.88170594 12.92708522, 120.89048495 12.9270893, 120.89487779 12.91963363, 120.89049189 12.9121741, 120.8817134 12.91217003, 120.8773203 12.91962548)))"
"1",1,369,369,486535.533054601633921,1427991.728244151920080,488440.788942927436437,1426341.728244151687250,"MultiPolygon (((120.87732802 12.90471028, 120.8817134 12.91217003, 120.89049189 12.9121741, 120.89488447 12.90471843, 120.89049882 12.89725889, 120.88172086 12.89725482, 120.87732802 12.90471028)))"
"1",1,370,370,486535.533054601633921,1426341.728244151687250,488440.788942927436437,1424691.728244151687250,"MultiPolygon (((120.87733573 12.88979506, 120.88172086 12.89725482, 120.89049882 12.89725889, 120.89489114 12.8898032, 120.89050574 12.88234366, 120.8817283 12.8823396, 120.87733573 12.88979506)))"
"1",1,371,371,486535.533054601633921,1424691.728244151687250,488440.788942927436437,1423041.728244151687250,"MultiPolygon (((120.87734343 12.87487983, 120.8817283 12.8823396, 120.89050574 12.88234366, 120.8948978 12.87488796, 120.89051266 12.86742842, 120.88173573 12.86742435, 120.87734343 12.87487983)))"
"1",1,372,372,486535.533054601633921,1423041.728244151687250,488440.788942927436437,1421391.728244151920080,"MultiPolygon (((120.87735112 12.85996459, 120.88173573 12.86742435, 120.89051266 12.86742842, 120.89490445 12.85997271, 120.89051957 12.85251315, 120.88174316 12.8525091, 120.87735112 12.85996459)))"
"1",1,373,373,486535.533054601633921,1421391.728244151920080,488440.788942927436437,1419741.728244151687250,"MultiPolygon (((120.8773588 12.84504932, 120.88174316 12.8525091, 120.89051957 12.85251315, 120.89491109 12.84505743, 120.89052647 12.83759787, 120.88175058 12.83759382, 120.8773588 12.84504932)))"
"1",1,374,374,486535.533054601633921,1419741.728244151687250,488440.788942927436437,1418091.728244151687250,"MultiPolygon (((120.87736647 12.83013404, 120.88175058 12.83759382, 120.89052647 12.83759787, 120.89491773 12.83014214, 120.89053336 12.82268258, 120.88175798 12.82267853, 120.87736647 12.83013404)))"
"1",1,375,375,486535.533054601633921,1418091.728244151687250,488440.788942927436437,1416441.728244151687250,"MultiPolygon (((120.87737413 12.81521874, 120.88175798 12.82267853, 120.89053336 12.82268258, 120.89492436 12.81522683, 120.89054024 12.80776726, 120.88176538 12.80776322, 120.87737413 12.81521874)))"
"1",1,376,376,486535.533054601633921,1416441.728244151687250,488440.788942927436437,1414791.728244151920080,"MultiPolygon (((120.87738178 12.80030343, 120.88176538 12.80776322, 120.89054024 12.80776726, 120.89493098 12.80031151, 120.89054711 12.79285193, 120.88177277 12.79284789, 120.87738178 12.80030343)))"
"1",1,377,377,486535.533054601633921,1414791.728244151920080,488440.788942927436437,1413141.728244151687250,"MultiPolygon (((120.87738942 12.7853881, 120.88177277 12.79284789, 120.89054711 12.79285193, 120.89493759 12.78539617, 120.89055398 12.77793659, 120.88178015 12.77793255, 120.87738942 12.7853881)))"
"1",1,378,378,486535.533054601633921,1413141.728244151687250,488440.788942927436437,1411491.728244151687250,"MultiPolygon (((120.87739706 12.77047275, 120.88178015 12.77793255, 120.89055398 12.77793659, 120.89494419 12.77048081, 120.89056084 12.76302122, 120.88178753 12.76301719, 120.87739706 12.77047275)))"
"1",1,379,379,486535.533054601633921,1411491.728244151687250,488440.788942927436437,1409841.728244151687250,"MultiPolygon (((120.87740468 12.75555738, 120.88178753 12.76301719, 120.89056084 12.76302122, 120.89495079 12.75556544, 120.89056769 12.74810584, 120.88179489 12.74810182, 120.87740468 12.75555738)))"
"1",1,380,380,486535.533054601633921,1409841.728244151687250,488440.788942927436437,1408191.728244151920080,"MultiPolygon (((120.8774123 12.740642, 120.88179489 12.74810182, 120.89056769 12.74810584, 120.89495738 12.74065005, 120.89057453 12.73319044, 120.88180225 12.73318642, 120.8774123 12.740642)))"
"1",1,381,381,486535.533054601633921,1408191.728244151920080,488440.788942927436437,1406541.728244151687250,"MultiPolygon (((120.87741991 12.7257266, 120.88180225 12.73318642, 120.89057453 12.73319044, 120.89496396 12.72573464, 120.89058136 12.71827503, 120.88180959 12.71827101, 120.87741991 12.7257266)))"
"1",1,382,382,486535.533054601633921,1406541.728244151687250,488440.788942927436437,1404891.728244151687250,"MultiPolygon (((120.87742751 12.71081119, 120.88180959 12.71827101, 120.89058136 12.71827503, 120.89497054 12.71081922, 120.89058819 12.7033596, 120.88181693 12.70335559, 120.87742751 12.71081119)))"
"1",1,383,383,486535.533054601633921,1404891.728244151687250,488440.788942927436437,1403241.728244151687250,"MultiPolygon (((120.87743509 12.69589576, 120.88181693 12.70335559, 120.89058819 12.7033596, 120.8949771 12.69590377, 120.89059501 12.68844415, 120.88182426 12.68844015, 120.87743509 12.69589576)))"
"1",1,384,384,486535.533054601633921,1403241.728244151687250,488440.788942927436437,1401591.728244151920080,"MultiPolygon (((120.87744267 12.68098031, 120.88182426 12.68844015, 120.89059501 12.68844415, 120.89498366 12.68098832, 120.89060182 12.67352869, 120.88183158 12.67352469, 120.87744267 12.68098031)))"
"1",1,399,399,487964.474970846029464,1435416.728244151687250,489869.730859171773773,1433766.728244151687250,"MultiPolygon (((120.89046408 12.97183478, 120.89485101 12.97929429, 120.90363185 12.97929794, 120.90802523 12.97184208, 120.90363803 12.9643828, 120.89485772 12.96437915, 120.89046408 12.97183478)))"
"1",1,400,400,487964.474970846029464,1433766.728244151687250,489869.730859171773773,1432116.728244151687250,"MultiPolygon (((120.89047104 12.95691964, 120.89485772 12.96437915, 120.90363803 12.9643828, 120.90803115 12.95692693, 120.90364421 12.94946764, 120.89486442 12.94946399, 120.89047104 12.95691964)))"
"1",1,401,401,487964.474970846029464,1432116.728244151687250,489869.730859171773773,1430466.728244151687250,"MultiPolygon (((120.890478 12.94200448, 120.89486442 12.94946399, 120.90364421 12.94946764, 120.90803706 12.94201176, 120.90365038 12.93455246, 120.89487111 12.93454882, 120.890478 12.94200448)))"
"1",1,402,402,487964.474970846029464,1430466.728244151687250,489869.730859171773773,1428816.728244151687250,"MultiPolygon (((120.89048495 12.9270893, 120.89487111 12.93454882, 120.90365038 12.93455246, 120.90804297 12.92709657, 120.90365654 12.91963727, 120.89487779 12.91963363, 120.89048495 12.9270893)))"
"1",1,403,403,487964.474970846029464,1428816.728244151687250,489869.730859171773773,1427166.728244151687250,"MultiPolygon (((120.89049189 12.9121741, 120.89487779 12.91963363, 120.90365654 12.91963727, 120.90804886 12.91218137, 120.9036627 12.90472206, 120.89488447 12.90471843, 120.89049189 12.9121741)))"
"1",1,404,404,487964.474970846029464,1427166.728244151687250,489869.730859171773773,1425516.728244151687250,"MultiPolygon (((120.89049882 12.89725889, 120.89488447 12.90471843, 120.9036627 12.90472206, 120.90805476 12.89726615, 120.90366884 12.88980683, 120.89489114 12.8898032, 120.89049882 12.89725889)))"
"1",1,405,405,487964.474970846029464,1425516.728244151687250,489869.730859171773773,1423866.728244151687250,"MultiPolygon (((120.89050574 12.88234366, 120.89489114 12.8898032, 120.90366884 12.88980683, 120.90806064 12.88235091, 120.90367498 12.87489159, 120.8948978 12.87488796, 120.89050574 12.88234366)))"
"1",1,406,406,487964.474970846029464,1423866.728244151687250,489869.730859171773773,1422216.728244151687250,"MultiPolygon (((120.89051266 12.86742842, 120.8948978 12.87488796, 120.90367498 12.87489159, 120.90806652 12.86743566, 120.90368112 12.85997632, 120.89490445 12.85997271, 120.89051266 12.86742842)))"
"1",1,407,407,487964.474970846029464,1422216.728244151687250,489869.730859171773773,1420566.728244151687250,"MultiPolygon (((120.89051957 12.85251315, 120.89490445 12.85997271, 120.90368112 12.85997632, 120.90807239 12.85252039, 120.90368724 12.84506105, 120.89491109 12.84505743, 120.89051957 12.85251315)))"
"1",1,408,408,487964.474970846029464,1420566.728244151687250,489869.730859171773773,1418916.728244151687250,"MultiPolygon (((120.89052647 12.83759787, 120.89491109 12.84505743, 120.90368724 12.84506105, 120.90807825 12.8376051, 120.90369336 12.83014575, 120.89491773 12.83014214, 120.89052647 12.83759787)))"
"1",1,409,409,487964.474970846029464,1418916.728244151687250,489869.730859171773773,1417266.728244151687250,"MultiPolygon (((120.89053336 12.82268258, 120.89491773 12.83014214, 120.90369336 12.83014575, 120.90808411 12.82268979, 120.90369947 12.81523044, 120.89492436 12.81522683, 120.89053336 12.82268258)))"
"1",1,410,410,487964.474970846029464,1417266.728244151687250,489869.730859171773773,1415616.728244151687250,"MultiPolygon (((120.89054024 12.80776726, 120.89492436 12.81522683, 120.90369947 12.81523044, 120.90808996 12.80777447, 120.90370558 12.80031511, 120.89493098 12.80031151, 120.89054024 12.80776726)))"
"1",1,411,411,487964.474970846029464,1415616.728244151687250,489869.730859171773773,1413966.728244151687250,"MultiPolygon (((120.89054711 12.79285193, 120.89493098 12.80031151, 120.90370558 12.80031511, 120.9080958 12.79285913, 120.90371168 12.78539977, 120.89493759 12.78539617, 120.89054711 12.79285193)))"
"1",1,412,412,487964.474970846029464,1413966.728244151687250,489869.730859171773773,1412316.728244151687250,"MultiPolygon (((120.89055398 12.77793659, 120.89493759 12.78539617, 120.90371168 12.78539977, 120.90810164 12.77794378, 120.90371777 12.77048441, 120.89494419 12.77048081, 120.89055398 12.77793659)))"
"1",1,413,413,487964.474970846029464,1412316.728244151687250,489869.730859171773773,1410666.728244151687250,"MultiPolygon (((120.89056084 12.76302122, 120.89494419 12.77048081, 120.90371777 12.77048441, 120.90810747 12.76302841, 120.90372385 12.75556903, 120.89495079 12.75556544, 120.89056084 12.76302122)))"
"1",1,414,414,487964.474970846029464,1410666.728244151687250,489869.730859171773773,1409016.728244151687250,"MultiPolygon (((120.89056769 12.74810584, 120.89495079 12.75556544, 120.90372385 12.75556903, 120.90811329 12.74811302, 120.90372992 12.74065363, 120.89495738 12.74065005, 120.89056769 12.74810584)))"
"1",1,415,415,487964.474970846029464,1409016.728244151687250,489869.730859171773773,1407366.728244151687250,"MultiPolygon (((120.89057453 12.73319044, 120.89495738 12.74065005, 120.90372992 12.74065363, 120.9081191 12.73319761, 120.90373599 12.72573822, 120.89496396 12.72573464, 120.89057453 12.73319044)))"
"1",1,416,416,487964.474970846029464,1407366.728244151687250,489869.730859171773773,1405716.728244151687250,"MultiPolygon (((120.89058136 12.71827503, 120.89496396 12.72573464, 120.90373599 12.72573822, 120.90812491 12.71828219, 120.90374205 12.71082279, 120.89497054 12.71081922, 120.89058136 12.71827503)))"
"1",1,417,417,487964.474970846029464,1405716.728244151687250,489869.730859171773773,1404066.728244151687250,"MultiPolygon (((120.89058819 12.7033596, 120.89497054 12.71081922, 120.90374205 12.71082279, 120.90813072 12.70336675, 120.90374811 12.69590735, 120.8949771 12.69590377, 120.89058819 12.7033596)))"
"1",1,418,418,487964.474970846029464,1404066.728244151687250,489869.730859171773773,1402416.728244151687250,"MultiPolygon (((120.89059501 12.68844415, 120.8949771 12.69590377, 120.90374811 12.69590735, 120.90813651 12.6884513, 120.90375416 12.68099189, 120.89498366 12.68098832, 120.89059501 12.68844415)))"
"1",1,419,419,487964.474970846029464,1402416.728244151687250,489869.730859171773773,1400766.728244151687250,"MultiPolygon (((120.89060182 12.67352869, 120.89498366 12.68098832, 120.90375416 12.68099189, 120.9081423 12.67353583, 120.9037602 12.66607641, 120.89499021 12.66607284, 120.89060182 12.67352869)))"
"1",1,431,431,489393.416887090308592,1441191.728244151920080,491298.672775416052900,1439541.728244151687250,"MultiPolygon (((120.90361325 13.02404326, 120.90800148 13.03150252, 120.91678416 13.03150574, 120.92117808 13.0240497, 120.91678958 13.01659066, 120.90800743 13.01658744, 120.90361325 13.02404326)))"
"1",1,432,432,489393.416887090308592,1439541.728244151687250,491298.672775416052900,1437891.728244151687250,"MultiPolygon (((120.90361946 13.00912817, 120.90800743 13.01658744, 120.91678958 13.01659066, 120.92118324 13.0091346, 120.916795 13.00167555, 120.90801337 13.00167234, 120.90361946 13.00912817)))"
"1",1,433,433,489393.416887090308592,1437891.728244151687250,491298.672775416052900,1436241.728244151687250,"MultiPolygon (((120.90362566 12.99421306, 120.90801337 13.00167234, 120.916795 13.00167555, 120.92118839 12.99421948, 120.91680041 12.98676043, 120.9080193 12.98675722, 120.90362566 12.99421306)))"
"1",1,434,434,489393.416887090308592,1436241.728244151687250,491298.672775416052900,1434591.728244151920080,"MultiPolygon (((120.90363185 12.97929794, 120.9080193 12.98675722, 120.91680041 12.98676043, 120.92119353 12.97930435, 120.91680581 12.97184529, 120.90802523 12.97184208, 120.90363185 12.97929794)))"
"1",1,435,435,489393.416887090308592,1434591.728244151920080,491298.672775416052900,1432941.728244151687250,"MultiPolygon (((120.90363803 12.9643828, 120.90802523 12.97184208, 120.91680581 12.97184529, 120.92119867 12.9643892, 120.9168112 12.95693013, 120.90803115 12.95692693, 120.90363803 12.9643828)))"
"1",1,436,436,489393.416887090308592,1432941.728244151687250,491298.672775416052900,1431291.728244151687250,"MultiPolygon (((120.90364421 12.94946764, 120.90803115 12.95692693, 120.9168112 12.95693013, 120.9212038 12.94947404, 120.91681659 12.94201496, 120.90803706 12.94201176, 120.90364421 12.94946764)))"
"1",1,437,437,489393.416887090308592,1431291.728244151687250,491298.672775416052900,1429641.728244151687250,"MultiPolygon (((120.90365038 12.93455246, 120.90803706 12.94201176, 120.91681659 12.94201496, 120.92120892 12.93455885, 120.91682198 12.92709977, 120.90804297 12.92709657, 120.90365038 12.93455246)))"
"1",1,438,438,489393.416887090308592,1429641.728244151687250,491298.672775416052900,1427991.728244151920080,"MultiPolygon (((120.90365654 12.91963727, 120.90804297 12.92709657, 120.91682198 12.92709977, 120.92121404 12.91964365, 120.91682736 12.91218456, 120.90804886 12.91218137, 120.90365654 12.91963727)))"
"1",1,439,439,489393.416887090308592,1427991.728244151920080,491298.672775416052900,1426341.728244151687250,"MultiPolygon (((120.9036627 12.90472206, 120.90804886 12.91218137, 120.91682736 12.91218456, 120.92121916 12.90472844, 120.91683273 12.89726934, 120.90805476 12.89726615, 120.9036627 12.90472206)))"
"1",1,440,440,489393.416887090308592,1426341.728244151687250,491298.672775416052900,1424691.728244151687250,"MultiPolygon (((120.90366884 12.88980683, 120.90805476 12.89726615, 120.91683273 12.89726934, 120.92122427 12.8898132, 120.91683809 12.8823541, 120.90806064 12.88235091, 120.90366884 12.88980683)))"
"1",1,441,441,489393.416887090308592,1424691.728244151687250,491298.672775416052900,1423041.728244151687250,"MultiPolygon (((120.90367498 12.87489159, 120.90806064 12.88235091, 120.91683809 12.8823541, 120.92122937 12.87489795, 120.91684345 12.86743884, 120.90806652 12.86743566, 120.90367498 12.87489159)))"
"1",1,442,442,489393.416887090308592,1423041.728244151687250,491298.672775416052900,1421391.728244151920080,"MultiPolygon (((120.90368112 12.85997632, 120.90806652 12.86743566, 120.91684345 12.86743884, 120.92123446 12.85998268, 120.9168488 12.85252356, 120.90807239 12.85252039, 120.90368112 12.85997632)))"
