fid,id,left,top,right,bottom,geom_wkt,fid_2,LH
1126,1126,517972.2552,1449441.728,519877.5111,1447791.728,"MultiPolygon (((121.16713366 13.09858983, 121.17153111 13.10604455, 121.1803164 13.1060388, 121.1847037 13.09857835, 121.18030599 13.09112386, 121.17152123 13.0911296, 121.16713366 13.09858983)))",2,1
1127,1127,517972.2552,1447791.728,519877.5111,1446141.728,"MultiPolygon (((121.16712405 13.08367487, 121.17152123 13.0911296, 121.18030599 13.09112386, 121.18469303 13.0836634, 121.18029559 13.0762089, 121.17151136 13.07621463, 121.16712405 13.08367487)))",3,2
1128,1128,517972.2552,1446141.728,519877.5111,1444491.728,"MultiPolygon (((121.16711445 13.06875989, 121.17151136 13.07621463, 121.18029559 13.0762089, 121.18468237 13.06874843, 121.1802852 13.06129392, 121.1715015 13.06129964, 121.16711445 13.06875989)))",3,2
1129,1129,517972.2552,1444491.728,519877.5111,1442841.728,"MultiPolygon (((121.16710486 13.05384489, 121.1715015 13.06129964, 121.1802852 13.06129392, 121.18467173 13.05383345, 121.18027483 13.04637892, 121.17149166 13.04638464, 121.16710486 13.05384489)))",5,3
1130,1130,517972.2552,1442841.728,519877.5111,1441191.728,"MultiPolygon (((121.16709529 13.03892987, 121.17149166 13.04638464, 121.18027483 13.04637892, 121.1846611 13.03891845, 121.18026447 13.03146391, 121.17148183 13.03146962, 121.16709529 13.03892987)))",3,2
1131,1131,517972.2552,1441191.728,519877.5111,1439541.728,"MultiPolygon (((121.16708572 13.02401484, 121.17148183 13.03146962, 121.18026447 13.03146391, 121.18465049 13.02400343, 121.18025413 13.01654888, 121.17147201 13.01655458, 121.16708572 13.02401484)))",3,2
1132,1132,517972.2552,1439541.728,519877.5111,1437891.728,"MultiPolygon (((121.16707617 13.00909979, 121.17147201 13.01655458, 121.18025413 13.01654888, 121.18463989 13.00908839, 121.1802438 13.00163383, 121.1714622 13.00163953, 121.16707617 13.00909979)))",5,3
1133,1133,517972.2552,1437891.728,519877.5111,1436241.728,"MultiPolygon (((121.16706664 12.99418473, 121.1714622 13.00163953, 121.1802438 13.00163383, 121.1846293 12.99417334, 121.18023348 12.98671876, 121.17145241 12.98672445, 121.16706664 12.99418473)))",5,3
1134,1134,517972.2552,1436241.728,519877.5111,1434591.728,"MultiPolygon (((121.16705711 12.97926964, 121.17145241 12.98672445, 121.18023348 12.98671876, 121.18461873 12.97925827, 121.18022318 12.97180368, 121.17144263 12.97180937, 121.16705711 12.97926964)))",5,3
1135,1135,517972.2552,1434591.728,519877.5111,1432941.728,"MultiPolygon (((121.1670476 12.96435454, 121.17144263 12.97180937, 121.18022318 12.97180368, 121.18460817 12.96434318, 121.18021288 12.95688858, 121.17143286 12.95689426, 121.1670476 12.96435454)))",5,3
1136,1136,517972.2552,1432941.728,519877.5111,1431291.728,"MultiPolygon (((121.1670381 12.94943943, 121.17143286 12.95689426, 121.18021288 12.95688858, 121.18459762 12.94942808, 121.18020261 12.94197347, 121.17142311 12.94197914, 121.1670381 12.94943943)))",5,3
1137,1137,517972.2552,1431291.728,519877.5111,1429641.728,"MultiPolygon (((121.16702861 12.93452429, 121.17142311 12.94197914, 121.18020261 12.94197347, 121.18458709 12.93451296, 121.18019234 12.92705834, 121.17141336 12.927064, 121.16702861 12.93452429)))",5,3
1138,1138,517972.2552,1429641.728,519877.5111,1427991.728,"MultiPolygon (((121.16701913 12.91960914, 121.17141336 12.927064, 121.18019234 12.92705834, 121.18457657 12.91959782, 121.18018209 12.91214319, 121.17140363 12.91214884, 121.16701913 12.91960914)))",5,3
1139,1139,517972.2552,1427991.728,519877.5111,1426341.728,"MultiPolygon (((121.16700967 12.90469397, 121.17140363 12.91214884, 121.18018209 12.91214319, 121.18456607 12.90468267, 121.18017185 12.89722802, 121.17139391 12.89723367, 121.16700967 12.90469397)))",5,3
1140,1140,517972.2552,1426341.728,519877.5111,1424691.728,"MultiPolygon (((121.16700022 12.88977879, 121.17139391 12.89723367, 121.18017185 12.89722802, 121.18455558 12.8897675, 121.18016163 12.88231284, 121.17138421 12.88231848, 121.16700022 12.88977879)))",5,3
1141,1141,517972.2552,1424691.728,519877.5111,1423041.728,"MultiPolygon (((121.16699078 12.87486358, 121.17138421 12.88231848, 121.18016163 12.88231284, 121.1845451 12.87485231, 121.18015142 12.86739764, 121.17137452 12.86740327, 121.16699078 12.87486358)))",5,3
1142,1142,517972.2552,1423041.728,519877.5111,1421391.728,"MultiPolygon (((121.16698135 12.85994837, 121.17137452 12.86740327, 121.18015142 12.86739764, 121.18453464 12.85993711, 121.18014122 12.85248242, 121.17136484 12.85248805, 121.16698135 12.85994837)))",3,2
1143,1143,517972.2552,1421391.728,519877.5111,1419741.728,"MultiPolygon (((121.16697194 12.84503313, 121.17136484 12.85248805, 121.18014122 12.85248242, 121.18452419 12.84502188, 121.18013104 12.83756719, 121.17135517 12.83757281, 121.16697194 12.84503313)))",5,3
1144,1144,517972.2552,1419741.728,519877.5111,1418091.728,"MultiPolygon (((121.16696254 12.83011788, 121.17135517 12.83757281, 121.18013104 12.83756719, 121.18451375 12.83010665, 121.18012087 12.82265194, 121.17134552 12.82265755, 121.16696254 12.83011788)))",5,3
1145,1145,517972.2552,1418091.728,519877.5111,1416441.728,"MultiPolygon (((121.16695315 12.81520261, 121.17134552 12.82265755, 121.18012087 12.82265194, 121.18450333 12.81519139, 121.18011071 12.80773667, 121.17133588 12.80774227, 121.16695315 12.81520261)))",5,3
1146,1146,517972.2552,1416441.728,519877.5111,1414791.728,"MultiPolygon (((121.16694377 12.80028732, 121.17133588 12.80774227, 121.18011071 12.80773667, 121.18449292 12.80027612, 121.18010056 12.79282139, 121.17132625 12.79282698, 121.16694377 12.80028732)))",5,3
1147,1147,517972.2552,1414791.728,519877.5111,1413141.728,"MultiPolygon (((121.16693441 12.78537202, 121.17132625 12.79282698, 121.18010056 12.79282139, 121.18448252 12.78536083, 121.18009043 12.77790608, 121.17131663 12.77791168, 121.16693441 12.78537202)))",5,3
1148,1148,517972.2552,1413141.728,519877.5111,1411491.728,"MultiPolygon (((121.16692506 12.7704567, 121.17131663 12.77791168, 121.18009043 12.77790608, 121.18447214 12.77044552, 121.18008031 12.76299077, 121.17130703 12.76299635, 121.16692506 12.7704567)))",5,3
1149,1149,517972.2552,1411491.728,519877.5111,1409841.728,"MultiPolygon (((121.16691572 12.75554136, 121.17130703 12.76299635, 121.18008031 12.76299077, 121.18446177 12.7555302, 121.18007021 12.74807543, 121.17129744 12.74808101, 121.16691572 12.75554136)))",5,3
1150,1150,517972.2552,1409841.728,519877.5111,1408191.728,"MultiPolygon (((121.16690639 12.74062601, 121.17129744 12.74808101, 121.18007021 12.74807543, 121.18445142 12.74061486, 121.18006012 12.73316008, 121.17128786 12.73316565, 121.16690639 12.74062601)))",5,3
1151,1151,517972.2552,1408191.728,519877.5111,1406541.728,"MultiPolygon (((121.16689707 12.72571064, 121.17128786 12.73316565, 121.18006012 12.73316008, 121.18444108 12.72569951, 121.18005004 12.71824471, 121.1712783 12.71825028, 121.16689707 12.72571064)))",5,3
1152,1152,517972.2552,1406541.728,519877.5111,1404891.728,"MultiPolygon (((121.16688777 12.71079526, 121.1712783 12.71825028, 121.18005004 12.71824471, 121.18443075 12.71078414, 121.18003998 12.70332933, 121.17126874 12.70333489, 121.16688777 12.71079526)))",5,3
1153,1153,517972.2552,1404891.728,519877.5111,1403241.728,"MultiPolygon (((121.16687848 12.69587985, 121.17126874 12.70333489, 121.18003998 12.70332933, 121.18442044 12.69586875, 121.18002993 12.68841393, 121.1712592 12.68841948, 121.16687848 12.69587985)))",5,3
1154,1154,517972.2552,1403241.728,519877.5111,1401591.728,"MultiPolygon (((121.1668692 12.68096443, 121.1712592 12.68841948, 121.18002993 12.68841393, 121.18441014 12.68095334, 121.18001989 12.67349851, 121.17124967 12.67350405, 121.1668692 12.68096443)))",5,3
1162,1162,519401.1971,1446966.728,521306.453,1445316.728,"MultiPolygon (((121.18029559 13.0762089, 121.18469303 13.0836634, 121.19347751 13.08365722, 121.19786402 13.07619654, 121.19346633 13.06874226, 121.18468237 13.06874843, 121.18029559 13.0762089)))",3,2
1163,1163,519401.1971,1445316.728,521306.453,1443666.728,"MultiPolygon (((121.1802852 13.06129392, 121.18468237 13.06874843, 121.19346633 13.06874226, 121.19785259 13.06128157, 121.19345516 13.05382728, 121.18467173 13.05383345, 121.1802852 13.06129392)))",3,2
1164,1164,519401.1971,1443666.728,521306.453,1442016.728,"MultiPolygon (((121.18027483 13.04637892, 121.18467173 13.05383345, 121.19345516 13.05382728, 121.19784116 13.04636659, 121.193444 13.03891229, 121.1846611 13.03891845, 121.18027483 13.04637892)))",5,3
1165,1165,519401.1971,1442016.728,521306.453,1440366.728,"MultiPolygon (((121.18026447 13.03146391, 121.1846611 13.03891845, 121.193444 13.03891229, 121.19782975 13.03145159, 121.19343286 13.02399727, 121.18465049 13.02400343, 121.18026447 13.03146391)))",5,3
1166,1166,519401.1971,1440366.728,521306.453,1438716.728,"MultiPolygon (((121.18025413 13.01654888, 121.18465049 13.02400343, 121.19343286 13.02399727, 121.19781835 13.01653658, 121.19342174 13.00908225, 121.18463989 13.00908839, 121.18025413 13.01654888)))",5,3
1167,1167,519401.1971,1438716.728,521306.453,1437066.728,"MultiPolygon (((121.1802438 13.00163383, 121.18463989 13.00908839, 121.19342174 13.00908225, 121.19780697 13.00162154, 121.19341063 12.9941672, 121.1846293 12.99417334, 121.1802438 13.00163383)))",5,3
1168,1168,519401.1971,1437066.728,521306.453,1435416.728,"MultiPolygon (((121.18023348 12.98671876, 121.1846293 12.99417334, 121.19341063 12.9941672, 121.19779561 12.98670649, 121.19339953 12.97925214, 121.18461873 12.97925827, 121.18023348 12.98671876)))",5,3
1169,1169,519401.1971,1435416.728,521306.453,1433766.728,"MultiPolygon (((121.18022318 12.97180368, 121.18461873 12.97925827, 121.19339953 12.97925214, 121.19778426 12.97179143, 121.19338845 12.96433706, 121.18460817 12.96434318, 121.18022318 12.97180368)))",5,3
1170,1170,519401.1971,1433766.728,521306.453,1432116.728,"MultiPolygon (((121.18021288 12.95688858, 121.18460817 12.96434318, 121.19338845 12.96433706, 121.19777292 12.95687635, 121.19337738 12.94942197, 121.18459762 12.94942808, 121.18021288 12.95688858)))",5,3
1171,1171,519401.1971,1432116.728,521306.453,1430466.728,"MultiPolygon (((121.18020261 12.94197347, 121.18459762 12.94942808, 121.19337738 12.94942197, 121.1977616 12.94196124, 121.19336633 12.93450685, 121.18458709 12.93451296, 121.18020261 12.94197347)))",5,3
1172,1172,519401.1971,1430466.728,521306.453,1428816.728,"MultiPolygon (((121.18019234 12.92705834, 121.18458709 12.93451296, 121.19336633 12.93450685, 121.19775029 12.92704613, 121.19335529 12.91959172, 121.18457657 12.91959782, 121.18019234 12.92705834)))",5,3
1173,1173,519401.1971,1428816.728,521306.453,1427166.728,"MultiPolygon (((121.18018209 12.91214319, 121.18457657 12.91959782, 121.19335529 12.91959172, 121.197739 12.91213099, 121.19334426 12.90467658, 121.18456607 12.90468267, 121.18018209 12.91214319)))",5,3
1174,1174,519401.1971,1427166.728,521306.453,1425516.728,"MultiPolygon (((121.18017185 12.89722802, 121.18456607 12.90468267, 121.19334426 12.90467658, 121.19772772 12.89721584, 121.19333325 12.88976141, 121.18455558 12.8897675, 121.18017185 12.89722802)))",5,3
1175,1175,519401.1971,1425516.728,521306.453,1423866.728,"MultiPolygon (((121.18016163 12.88231284, 121.18455558 12.8897675, 121.19333325 12.88976141, 121.19771645 12.88230067, 121.19332225 12.87484623, 121.1845451 12.87485231, 121.18016163 12.88231284)))",5,3
1176,1176,519401.1971,1423866.728,521306.453,1422216.728,"MultiPolygon (((121.18015142 12.86739764, 121.1845451 12.87485231, 121.19332225 12.87484623, 121.19770521 12.86738549, 121.19331127 12.85993104, 121.18453464 12.85993711, 121.18015142 12.86739764)))",5,3
1177,1177,519401.1971,1422216.728,521306.453,1420566.728,"MultiPolygon (((121.18014122 12.85248242, 121.18453464 12.85993711, 121.19331127 12.85993104, 121.19769397 12.85247029, 121.1933003 12.84501582, 121.18452419 12.84502188, 121.18014122 12.85248242)))",5,3
1178,1178,519401.1971,1420566.728,521306.453,1418916.728,"MultiPolygon (((121.18013104 12.83756719, 121.18452419 12.84502188, 121.1933003 12.84501582, 121.19768275 12.83755507, 121.19328935 12.83010059, 121.18451375 12.83010665, 121.18013104 12.83756719)))",5,3
1179,1179,519401.1971,1418916.728,521306.453,1417266.728,"MultiPolygon (((121.18012087 12.82265194, 121.18451375 12.83010665, 121.19328935 12.83010059, 121.19767155 12.82263983, 121.19327841 12.81518534, 121.18450333 12.81519139, 121.18012087 12.82265194)))",5,3
1180,1180,519401.1971,1417266.728,521306.453,1415616.728,"MultiPolygon (((121.18011071 12.80773667, 121.18450333 12.81519139, 121.19327841 12.81518534, 121.19766036 12.80772458, 121.19326749 12.80027008, 121.18449292 12.80027612, 121.18011071 12.80773667)))",5,3
1181,1181,519401.1971,1415616.728,521306.453,1413966.728,"MultiPolygon (((121.18010056 12.79282139, 121.18449292 12.80027612, 121.19326749 12.80027008, 121.19764918 12.79280931, 121.19325657 12.7853548, 121.18448252 12.78536083, 121.18010056 12.79282139)))",5,3
1182,1182,519401.1971,1413966.728,521306.453,1412316.728,"MultiPolygon (((121.18009043 12.77790608, 121.18448252 12.78536083, 121.19325657 12.7853548, 121.19763802 12.77789403, 121.19324568 12.7704395, 121.18447214 12.77044552, 121.18009043 12.77790608)))",5,3
1183,1183,519401.1971,1412316.728,521306.453,1410666.728,"MultiPolygon (((121.18008031 12.76299077, 121.18447214 12.77044552, 121.19324568 12.7704395, 121.19762687 12.76297872, 121.1932348 12.75552419, 121.18446177 12.7555302, 121.18008031 12.76299077)))",5,3
1184,1184,519401.1971,1410666.728,521306.453,1409016.728,"MultiPolygon (((121.18007021 12.74807543, 121.18446177 12.7555302, 121.1932348 12.75552419, 121.19761574 12.74806341, 121.19322393 12.74060885, 121.18445142 12.74061486, 121.18007021 12.74807543)))",5,3
1185,1185,519401.1971,1409016.728,521306.453,1407366.728,"MultiPolygon (((121.18006012 12.73316008, 121.18445142 12.74061486, 121.19322393 12.74060885, 121.19760462 12.73314807, 121.19321307 12.72569351, 121.18444108 12.72569951, 121.18006012 12.73316008)))",5,3
1186,1186,519401.1971,1407366.728,521306.453,1405716.728,"MultiPolygon (((121.18005004 12.71824471, 121.18444108 12.72569951, 121.19321307 12.72569351, 121.19759352 12.71823272, 121.19320224 12.71077814, 121.18443075 12.71078414, 121.18005004 12.71824471)))",3,2
1187,1187,519401.1971,1405716.728,521306.453,1404066.728,"MultiPolygon (((121.18003998 12.70332933, 121.18443075 12.71078414, 121.19320224 12.71077814, 121.19758243 12.70331735, 121.19319141 12.69586276, 121.18442044 12.69586875, 121.18003998 12.70332933)))",5,3
1188,1188,519401.1971,1404066.728,521306.453,1402416.728,"MultiPolygon (((121.18002993 12.68841393, 121.18442044 12.69586875, 121.19319141 12.69586276, 121.19757136 12.68840196, 121.1931806 12.68094736, 121.18441014 12.68095334, 121.18002993 12.68841393)))",5,3
1197,1197,520830.139,1447791.728,522735.3949,1446141.728,"MultiPolygon (((121.19347751 13.08365722, 121.19787548 13.09111148, 121.20666022 13.09110485, 121.21104646 13.08364395, 121.20664824 13.07618991, 121.19786402 13.07619654, 121.19347751 13.08365722)))",3,2
1198,1198,520830.139,1446141.728,522735.3949,1444491.728,"MultiPolygon (((121.19346633 13.06874226, 121.19786402 13.07619654, 121.20664824 13.07618991, 121.21103422 13.06872901, 121.20663627 13.06127495, 121.19785259 13.06128157, 121.19346633 13.06874226)))",3,2
1199,1199,520830.139,1444491.728,522735.3949,1442841.728,"MultiPolygon (((121.19345516 13.05382728, 121.19785259 13.06128157, 121.20663627 13.06127495, 121.211022 13.05381405, 121.20662432 13.04635998, 121.19784116 13.04636659, 121.19345516 13.05382728)))",3,2
1200,1200,520830.139,1442841.728,522735.3949,1441191.728,"MultiPolygon (((121.193444 13.03891229, 121.19784116 13.04636659, 121.20662432 13.04635998, 121.21100979 13.03889907, 121.20661238 13.03144499, 121.19782975 13.03145159, 121.193444 13.03891229)))",5,3
1201,1201,520830.139,1441191.728,522735.3949,1439541.728,"MultiPolygon (((121.19343286 13.02399727, 121.19782975 13.03145159, 121.20661238 13.03144499, 121.2109976 13.02398408, 121.20660046 13.01652998, 121.19781835 13.01653658, 121.19343286 13.02399727)))",3,2
1202,1202,520830.139,1439541.728,522735.3949,1437891.728,"MultiPolygon (((121.19342174 13.00908225, 121.19781835 13.01653658, 121.20660046 13.01652998, 121.21098543 13.00906906, 121.20658855 13.00161496, 121.19780697 13.00162154, 121.19342174 13.00908225)))",5,3
1203,1203,520830.139,1437891.728,522735.3949,1436241.728,"MultiPolygon (((121.19341063 12.9941672, 121.19780697 13.00162154, 121.20658855 13.00161496, 121.21097326 12.99415404, 121.20657666 12.98669992, 121.19779561 12.98670649, 121.19341063 12.9941672)))",5,3
1204,1204,520830.139,1436241.728,522735.3949,1434591.728,"MultiPolygon (((121.19339953 12.97925214, 121.19779561 12.98670649, 121.20657666 12.98669992, 121.21096112 12.97923899, 121.20656479 12.97178486, 121.19778426 12.97179143, 121.19339953 12.97925214)))",5,3
1205,1205,520830.139,1434591.728,522735.3949,1432941.728,"MultiPolygon (((121.19338845 12.96433706, 121.19778426 12.97179143, 121.20656479 12.97178486, 121.21094899 12.96432393, 121.20655293 12.95686978, 121.19777292 12.95687635, 121.19338845 12.96433706)))",5,3
1206,1206,520830.139,1432941.728,522735.3949,1431291.728,"MultiPolygon (((121.19337738 12.94942197, 121.19777292 12.95687635, 121.20655293 12.95686978, 121.21093688 12.94940885, 121.20654108 12.94195469, 121.1977616 12.94196124, 121.19337738 12.94942197)))",5,3
1207,1207,520830.139,1431291.728,522735.3949,1429641.728,"MultiPolygon (((121.19336633 12.93450685, 121.1977616 12.94196124, 121.20654108 12.94195469, 121.21092478 12.93449375, 121.20652926 12.92703958, 121.19775029 12.92704613, 121.19336633 12.93450685)))",5,3
1208,1208,520830.139,1429641.728,522735.3949,1427991.728,"MultiPolygon (((121.19335529 12.91959172, 121.19775029 12.92704613, 121.20652926 12.92703958, 121.2109127 12.91957864, 121.20651744 12.91212445, 121.197739 12.91213099, 121.19335529 12.91959172)))",5,3
1209,1209,520830.139,1427991.728,522735.3949,1426341.728,"MultiPolygon (((121.19334426 12.90467658, 121.197739 12.91213099, 121.20651744 12.91212445, 121.21090063 12.90466351, 121.20650564 12.89720931, 121.19772772 12.89721584, 121.19334426 12.90467658)))",5,3
1210,1210,520830.139,1426341.728,522735.3949,1424691.728,"MultiPolygon (((121.19333325 12.88976141, 121.19772772 12.89721584, 121.20650564 12.89720931, 121.21088858 12.88974836, 121.20649386 12.88229415, 121.19771645 12.88230067, 121.19333325 12.88976141)))",5,3
1211,1211,520830.139,1424691.728,522735.3949,1423041.728,"MultiPolygon (((121.19332225 12.87484623, 121.19771645 12.88230067, 121.20649386 12.88229415, 121.21087655 12.8748332, 121.20648209 12.86737897, 121.19770521 12.86738549, 121.19332225 12.87484623)))",5,3
1212,1212,520830.139,1423041.728,522735.3949,1421391.728,"MultiPolygon (((121.19331127 12.85993104, 121.19770521 12.86738549, 121.20648209 12.86737897, 121.21086453 12.85991801, 121.20647034 12.85246378, 121.19769397 12.85247029, 121.19331127 12.85993104)))",5,3
1213,1213,520830.139,1421391.728,522735.3949,1419741.728,"MultiPolygon (((121.1933003 12.84501582, 121.19769397 12.85247029, 121.20647034 12.85246378, 121.21085252 12.84500282, 121.2064586 12.83754857, 121.19768275 12.83755507, 121.1933003 12.84501582)))",5,3
1214,1214,520830.139,1419741.728,522735.3949,1418091.728,"MultiPolygon (((121.19328935 12.83010059, 121.19768275 12.83755507, 121.2064586 12.83754857, 121.21084053 12.8300876, 121.20644688 12.82263334, 121.19767155 12.82263983, 121.19328935 12.83010059)))",5,3
1215,1215,520830.139,1418091.728,522735.3949,1416441.728,"MultiPolygon (((121.19327841 12.81518534, 121.19767155 12.82263983, 121.20644688 12.82263334, 121.21082856 12.81517237, 121.20643517 12.8077181, 121.19766036 12.80772458, 121.19327841 12.81518534)))",5,3
1216,1216,520830.139,1416441.728,522735.3949,1414791.728,"MultiPolygon (((121.19326749 12.80027008, 121.19766036 12.80772458, 121.20643517 12.8077181, 121.2108166 12.80025712, 121.20642348 12.79280284, 121.19764918 12.79280931, 121.19326749 12.80027008)))",5,3
1217,1217,520830.139,1414791.728,522735.3949,1413141.728,"MultiPolygon (((121.19325657 12.7853548, 121.19764918 12.79280931, 121.20642348 12.79280284, 121.21080466 12.78534186, 121.20641181 12.77788756, 121.19763802 12.77789403, 121.19325657 12.7853548)))",5,3
1218,1218,520830.139,1413141.728,522735.3949,1411491.728,"MultiPolygon (((121.19324568 12.7704395, 121.19763802 12.77789403, 121.20641181 12.77788756, 121.21079274 12.77042658, 121.20640015 12.76297227, 121.19762687 12.76297872, 121.19324568 12.7704395)))",5,3
1219,1219,520830.139,1411491.728,522735.3949,1409841.728,"MultiPolygon (((121.1932348 12.75552419, 121.19762687 12.76297872, 121.20640015 12.76297227, 121.21078083 12.75551128, 121.2063885 12.74805696, 121.19761574 12.74806341, 121.1932348 12.75552419)))",5,3
1220,1220,520830.139,1409841.728,522735.3949,1408191.728,"MultiPolygon (((121.19322393 12.74060885, 121.19761574 12.74806341, 121.2063885 12.74805696, 121.21076893 12.74059596, 121.20637687 12.73314163, 121.19760462 12.73314807, 121.19322393 12.74060885)))",5,3
1221,1221,520830.139,1408191.728,522735.3949,1406541.728,"MultiPolygon (((121.19321307 12.72569351, 121.19760462 12.73314807, 121.20637687 12.73314163, 121.21075705 12.72568063, 121.20636525 12.71822628, 121.19759352 12.71823272, 121.19321307 12.72569351)))",5,3
1222,1222,520830.139,1406541.728,522735.3949,1404891.728,"MultiPolygon (((121.19320224 12.71077814, 121.19759352 12.71823272, 121.20636525 12.71822628, 121.21074519 12.71076528, 121.20635365 12.70331092, 121.19758243 12.70331735, 121.19320224 12.71077814)))",5,3
1223,1223,520830.139,1404891.728,522735.3949,1403241.728,"MultiPolygon (((121.19319141 12.69586276, 121.19758243 12.70331735, 121.20635365 12.70331092, 121.21073334 12.69584992, 121.20634207 12.68839554, 121.19757136 12.68840196, 121.19319141 12.69586276)))",5,3
1224,1224,520830.139,1403241.728,522735.3949,1401591.728,"MultiPolygon (((121.1931806 12.68094736, 121.19757136 12.68840196, 121.20634207 12.68839554, 121.21072151 12.68093453, 121.2063305 12.67348015, 121.1975603 12.67348656, 121.1931806 12.68094736)))",5,3
1232,1232,522259.081,1446966.728,524164.3368,1445316.728,"MultiPolygon (((121.20664824 13.07618991, 121.21104646 13.08364395, 121.21983093 13.08363687, 121.22421664 13.07617576, 121.21981816 13.06872194, 121.21103422 13.06872901, 121.20664824 13.07618991)))",3,2
1233,1233,522259.081,1445316.728,524164.3368,1443666.728,"MultiPolygon (((121.20663627 13.06127495, 121.21103422 13.06872901, 121.21981816 13.06872194, 121.22420362 13.06126082, 121.21980541 13.05380698, 121.211022 13.05381405, 121.20663627 13.06127495)))",3,2
1234,1234,522259.081,1443666.728,524164.3368,1442016.728,"MultiPolygon (((121.20662432 13.04635998, 121.211022 13.05381405, 121.21980541 13.05380698, 121.22419062 13.04634586, 121.21979268 13.03889202, 121.21100979 13.03889907, 121.20662432 13.04635998)))",5,3
1235,1235,522259.081,1442016.728,524164.3368,1440366.728,"MultiPolygon (((121.20661238 13.03144499, 121.21100979 13.03889907, 121.21979268 13.03889202, 121.22417763 13.03143089, 121.21977996 13.02397703, 121.2109976 13.02398408, 121.20661238 13.03144499)))",5,3
1236,1236,522259.081,1440366.728,524164.3368,1438716.728,"MultiPolygon (((121.20660046 13.01652998, 121.2109976 13.02398408, 121.21977996 13.02397703, 121.22416466 13.0165159, 121.21976726 13.00906203, 121.21098543 13.00906906, 121.20660046 13.01652998)))",3,2
1237,1237,522259.081,1438716.728,524164.3368,1437066.728,"MultiPolygon (((121.20658855 13.00161496, 121.21098543 13.00906906, 121.21976726 13.00906203, 121.2241517 13.00160089, 121.21975458 12.99414701, 121.21097326 12.99415404, 121.20658855 13.00161496)))",5,3
1238,1238,522259.081,1437066.728,524164.3368,1435416.728,"MultiPolygon (((121.20657666 12.98669992, 121.21097326 12.99415404, 121.21975458 12.99414701, 121.22413876 12.98668587, 121.21974191 12.97923197, 121.21096112 12.97923899, 121.20657666 12.98669992)))",3,2
1239,1239,522259.081,1435416.728,524164.3368,1433766.728,"MultiPolygon (((121.20656479 12.97178486, 121.21096112 12.97923899, 121.21974191 12.97923197, 121.22412584 12.97177083, 121.21972925 12.96431692, 121.21094899 12.96432393, 121.20656479 12.97178486)))",5,3
1240,1240,522259.081,1433766.728,524164.3368,1432116.728,"MultiPolygon (((121.20655293 12.95686978, 121.21094899 12.96432393, 121.21972925 12.96431692, 121.22411293 12.95685577, 121.21971662 12.94940184, 121.21093688 12.94940885, 121.20655293 12.95686978)))",5,3
1241,1241,522259.081,1432116.728,524164.3368,1430466.728,"MultiPolygon (((121.20654108 12.94195469, 121.21093688 12.94940885, 121.21971662 12.94940184, 121.22410005 12.94194069, 121.219704 12.93448676, 121.21092478 12.93449375, 121.20654108 12.94195469)))",5,3
1242,1242,522259.081,1430466.728,524164.3368,1428816.728,"MultiPolygon (((121.20652926 12.92703958, 121.21092478 12.93449375, 121.219704 12.93448676, 121.22408717 12.9270256, 121.2196914 12.91957165, 121.2109127 12.91957864, 121.20652926 12.92703958)))",5,3
1243,1243,522259.081,1428816.728,524164.3368,1427166.728,"MultiPolygon (((121.20651744 12.91212445, 121.2109127 12.91957864, 121.2196914 12.91957165, 121.22407432 12.91211049, 121.21967881 12.90465653, 121.21090063 12.90466351, 121.20651744 12.91212445)))",5,3
1244,1244,522259.081,1427166.728,524164.3368,1425516.728,"MultiPolygon (((121.20650564 12.89720931, 121.21090063 12.90466351, 121.21967881 12.90465653, 121.22406148 12.89719537, 121.21966624 12.88974139, 121.21088858 12.88974836, 121.20650564 12.89720931)))",5,3
1245,1245,522259.081,1425516.728,524164.3368,1423866.728,"MultiPolygon (((121.20649386 12.88229415, 121.21088858 12.88974836, 121.21966624 12.88974139, 121.22404866 12.88228022, 121.21965368 12.87482624, 121.21087655 12.8748332, 121.20649386 12.88229415)))",5,3
1246,1246,522259.081,1423866.728,524164.3368,1422216.728,"MultiPolygon (((121.20648209 12.86737897, 121.21087655 12.8748332, 121.21965368 12.87482624, 121.22403585 12.86736506, 121.21964115 12.85991106, 121.21086453 12.85991801, 121.20648209 12.86737897)))",5,3
1247,1247,522259.081,1422216.728,524164.3368,1420566.728,"MultiPolygon (((121.20647034 12.85246378, 121.21086453 12.85991801, 121.21964115 12.85991106, 121.22402306 12.85244989, 121.21962862 12.84499587, 121.21085252 12.84500282, 121.20647034 12.85246378)))",5,3
1248,1248,522259.081,1420566.728,524164.3368,1418916.728,"MultiPolygon (((121.2064586 12.83754857, 121.21085252 12.84500282, 121.21962862 12.84499587, 121.22401029 12.83753469, 121.21961612 12.83008067, 121.21084053 12.8300876, 121.2064586 12.83754857)))",5,3
1249,1249,522259.081,1418916.728,524164.3368,1417266.728,"MultiPolygon (((121.20644688 12.82263334, 121.21084053 12.8300876, 121.21961612 12.83008067, 121.22399753 12.82261948, 121.21960363 12.81516545, 121.21082856 12.81517237, 121.20644688 12.82263334)))",5,3
1250,1250,522259.081,1417266.728,524164.3368,1415616.728,"MultiPolygon (((121.20643517 12.8077181, 121.21082856 12.81517237, 121.21960363 12.81516545, 121.22398479 12.80770426, 121.21959116 12.80025021, 121.2108166 12.80025712, 121.20643517 12.8077181)))",5,3
